Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-09-26,10:37:02,PNQ6426952,Completed,CID5219482,Go Sedan,Baner,Shivajinagar,12.6,6.1,,,,,,,201.0,5.26,4.2,4.7,UPI
2024-01-24,10:38:53,PNQ1520374,Completed,CID6571837,Go Sedan,Swargate,Hinjewadi Phase 1,2.7,4.6,,,,,,,444.0,16.77,4.4,4.5,Credit Card
2024-01-29,09:43:10,PNQ1179002,Completed,CID3902367,Bike,Aundh,Magarpatta,2.4,8.2,,,,,,,203.0,14.17,4.2,4.0,Cash
2024-11-03,11:18:23,PNQ9123697,Completed,CID3329378,Auto,Hinjewadi Phase 2,Aundh,7.4,11.2,,,,,,,102.0,7.95,4.1,3.9,UPI
2024-09-21,18:32:14,PNQ5305898,Completed,CID5976677,Go Sedan,Airport Road,Wagholi,6.0,16.7,,,,,,,227.0,7.15,4.4,3.8,UPI
2024-06-23,17:57:52,PNQ9638925,Completed,CID5428818,Prime Sedan,Wakad,Viman Nagar,1.2,17.4,,,,,,,608.0,17.29,4.1,4.1,UPI
2024-04-30,17:58:37,PNQ4717861,Incomplete,CID8429648,Auto,Hadapsar,Deccan Gymkhana,5.7,17.2,,,,,1.0,Route issue,258.0,10.7,,,
2024-10-07,18:07:09,PNQ9567196,Completed,CID7694179,Auto,Aundh,Dhanori,3.5,39.7,,,,,,,173.0,8.14,4.3,3.8,Ola Money
2024-09-03,19:46:13,PNQ3499185,Completed,CID4844977,Auto,Nigdi,Kharadi,8.4,5.8,,,,,,,595.0,22.82,4.6,4.0,Cash
2024-11-05,16:09:58,PNQ8318057,No Driver Found,CID3027560,Bike,Balewadi,Nigdi,,,,,,,,,,,,,
2024-06-13,18:57:21,PNQ3428249,Cancelled by Driver,CID7347537,Go Sedan,Balewadi,Kothrud,,,,,1.0,Vehicle breakdown,,,,,,,
2024-02-24,12:17:04,PNQ1926499,Completed,CID1499701,Go Sedan,Katraj,Swargate,13.0,13.4,,,,,,,149.0,3.77,3.5,3.9,Cash
2024-11-03,17:11:20,PNQ2373778,Completed,CID1794574,Go Mini,Magarpatta,Kalyani Nagar,5.4,5.3,,,,,,,162.0,4.24,4.1,4.4,UPI
2024-10-12,20:04:40,PNQ3400471,Completed,CID8529778,Auto,Undri,Hinjewadi Phase 2,4.0,21.0,,,,,,,447.0,23.74,3.6,4.6,Cash
2024-05-10,19:55:26,PNQ1577593,Cancelled by Driver,CID7628166,Go Sedan,Deccan Gymkhana,Hinjewadi Phase 3,,,,,1.0,Customer not reachable,,,,,,,
2024-04-01,20:06:52,PNQ3423613,Completed,CID5848120,Bike,Balewadi,Vishrantwadi,3.2,20.3,,,,,,,158.0,10.93,4.1,3.5,Ola Money
2024-12-26,23:45:12,PNQ2804099,Cancelled by Customer,CID2382795,Auto,Kothrud,Koregaon Park,,,1.0,Change of plans,,,,,,,,,
2024-07-26,18:07:44,PNQ6347039,Cancelled by Customer,CID8014328,Bike,Deccan Gymkhana,Hinjewadi Phase 2,,,1.0,Got another ride,,,,,,,,,
2024-10-04,12:36:38,PNQ3403852,No Driver Found,CID6467716,Prime SUV,Balewadi,Katraj,,,,,,,,,,,,,
2024-05-13,11:06:52,PNQ7786847,Completed,CID8793212,Prime SUV,Shivajinagar,Wagholi,11.3,34.0,,,,,,,477.0,15.68,4.8,4.6,UPI
2024-04-16,17:35:16,PNQ3911408,Cancelled by Customer,CID1444389,Prime SUV,Nigdi,Katraj,,,1.0,Wrong vehicle type shown,,,,,,,,,
2024-06-11,09:20:24,PNQ1805447,Completed,CID2224278,Go Mini,Hinjewadi Phase 2,Lohegaon,5.9,18.1,,,,,,,480.0,18.21,4.0,5.0,Ola Money
2024-04-21,18:38:15,PNQ9116213,Cancelled by Customer,CID6843195,Prime Sedan,Deccan Gymkhana,Wagholi,,,1.0,Wait time too long,,,,,,,,,
2024-01-05,20:51:30,PNQ8139382,Completed,CID3114317,Go Mini,Pune Station,Kothrud,4.2,23.3,,,,,,,272.0,10.86,4.5,4.5,Cash
2024-11-02,12:42:47,PNQ8915850,Cancelled by Customer,CID6839660,Prime Sedan,Baner,Wakad,,,1.0,Wait time too long,,,,,,,,,
2024-06-21,18:39:02,PNQ7122688,Cancelled by Customer,CID1877557,Go Sedan,Pimpri,Wagholi,,,1.0,Driver was too far,,,,,,,,,
2024-11-29,15:44:42,PNQ9260937,Completed,CID8004519,Go Sedan,Pimpri,Swargate,6.3,11.8,,,,,,,292.0,16.72,4.7,4.6,Debit Card
2024-06-05,11:50:37,PNQ6251879,Completed,CID5107156,Auto,Pimpri,Nigdi,5.1,18.2,,,,,,,122.0,3.93,3.4,4.6,UPI
2024-10-02,13:40:17,PNQ8758616,Completed,CID6638633,Prime Sedan,Hinjewadi Phase 2,Shivajinagar,10.7,13.3,,,,,,,368.0,15.43,4.4,4.7,Cash
2024-01-17,15:47:39,PNQ2744480,Completed,CID5980843,Go Sedan,Chinchwad,Koregaon Park,6.8,11.2,,,,,,,383.0,14.53,4.5,4.6,Debit Card
2024-11-05,19:44:06,PNQ9481883,Completed,CID2848560,Go Mini,Lohegaon,Hinjewadi Phase 1,5.0,12.2,,,,,,,455.0,20.52,4.2,4.7,Cash
2024-08-23,13:49:57,PNQ8269081,Completed,CID8272117,Go Mini,Wakad,Magarpatta,2.0,3.7,,,,,,,378.0,21.6,3.8,4.5,Cash
2024-04-06,10:48:59,PNQ8524656,Completed,CID8441750,Go Mini,Dhanori,Undri,3.2,12.0,,,,,,,463.0,18.09,4.0,4.6,UPI
2024-02-17,12:32:04,PNQ3360341,Completed,CID9820751,Go Mini,Kalyani Nagar,Balewadi,5.6,24.4,,,,,,,296.0,13.52,4.4,4.2,UPI
2024-02-04,19:13:39,PNQ7163659,Completed,CID6574033,Go Sedan,Hinjewadi Phase 1,Kalyani Nagar,3.7,10.1,,,,,,,560.0,20.46,4.1,4.5,Ola Money
2024-08-28,08:27:28,PNQ1263636,Completed,CID4734014,Prime Sedan,NIBM Road,Balewadi,6.6,14.0,,,,,,,723.0,17.33,4.2,4.7,Debit Card
2024-01-15,13:08:07,PNQ1455046,Cancelled by Customer,CID1439260,Auto,Aundh,Viman Nagar,,,1.0,Change of plans,,,,,,,,,
2024-09-02,17:45:18,PNQ8318637,Completed,CID5642825,Auto,Hinjewadi Phase 1,Chinchwad,3.1,15.2,,,,,,,198.0,9.37,3.7,4.1,Credit Card
2024-01-06,17:11:19,PNQ8822244,Completed,CID6106479,Bike,Hinjewadi Phase 1,Airport Road,3.3,20.4,,,,,,,323.0,21.63,5.0,4.1,UPI
2024-03-08,16:41:10,PNQ5105239,Completed,CID6266311,Auto,Hinjewadi Phase 1,Dhanori,12.5,21.4,,,,,,,352.0,16.85,3.8,4.7,UPI
2024-05-18,07:39:33,PNQ8110421,No Driver Found,CID7504371,Auto,Akurdi,Baner,,,,,,,,,,,,,
2024-04-27,18:03:26,PNQ6749973,Incomplete,CID8806877,Prime Sedan,Baner,Akurdi,9.5,4.4,,,,,1.0,Route issue,228.0,7.02,,,
2024-12-10,20:11:46,PNQ9635276,Cancelled by Driver,CID6784940,Auto,Baner,Hadapsar,,,,,1.0,Customer not reachable,,,,,,,
2024-04-30,12:19:57,PNQ8521080,Cancelled by Driver,CID9607815,Prime SUV,Lohegaon,Shivajinagar,,,,,1.0,Vehicle breakdown,,,,,,,
2024-01-08,07:34:06,PNQ5378315,Completed,CID2059967,Go Mini,NIBM Road,Aundh,5.1,21.2,,,,,,,232.0,11.65,4.1,4.7,UPI
2024-11-28,18:18:17,PNQ3483192,Completed,CID7772602,Go Sedan,Dhanori,Baner,1.3,16.0,,,,,,,295.0,11.29,4.6,4.8,UPI
2024-03-27,10:35:55,PNQ4532408,Completed,CID5090092,Prime Sedan,Pune Station,Chinchwad,5.1,3.8,,,,,,,432.0,12.14,3.9,4.1,UPI
2024-05-18,08:42:01,PNQ3003935,Completed,CID3281135,Auto,Dhanori,Viman Nagar,4.3,17.9,,,,,,,115.0,2.95,4.5,4.8,Cash
2024-03-21,17:15:51,PNQ6815728,Completed,CID6040968,Auto,Hinjewadi Phase 1,Vishrantwadi,10.7,4.8,,,,,,,424.0,17.01,4.1,4.8,UPI
2024-07-07,00:38:19,PNQ2818469,Completed,CID4508950,Bike,Wagholi,Hinjewadi Phase 2,0.7,16.1,,,,,,,277.0,24.74,4.3,4.3,UPI
2024-08-12,12:44:57,PNQ2847083,Completed,CID4335708,Go Sedan,Shivajinagar,Aundh,3.3,30.5,,,,,,,180.0,6.36,3.9,4.2,Cash
2024-02-16,07:47:32,PNQ1134024,Completed,CID6346189,Go Mini,Deccan Gymkhana,Balewadi,15.5,22.3,,,,,,,154.0,10.73,4.3,4.5,UPI
2024-08-06,17:21:26,PNQ2315738,Completed,CID1146799,Auto,Chinchwad,Kharadi,11.6,8.6,,,,,,,477.0,21.92,4.7,4.0,UPI
2024-05-20,01:51:36,PNQ9279271,Completed,CID9999605,Go Mini,Baner,Hinjewadi Phase 2,6.8,7.8,,,,,,,181.0,9.15,3.6,3.9,Cash
2024-05-25,07:31:22,PNQ9599412,Completed,CID6915972,Auto,Wagholi,Swargate,7.3,18.8,,,,,,,340.0,16.66,4.4,3.7,Debit Card
2024-04-08,16:39:45,PNQ4321226,Incomplete,CID2506627,Prime SUV,Wakad,Wagholi,7.6,6.1,,,,,1.0,Route issue,772.0,24.05,,,
2024-02-03,20:29:02,PNQ2314165,Cancelled by Driver,CID2931637,Go Mini,Airport Road,Kothrud,,,,,1.0,Customer cancelled trip,,,,,,,
2024-06-12,10:40:08,PNQ4827058,Completed,CID3131996,Bike,Magarpatta,Nigdi,10.8,29.1,,,,,,,346.0,24.55,4.5,4.1,Ola Money
2024-06-02,19:05:43,PNQ6535964,Completed,CID8796417,Bike,Hinjewadi Phase 2,Chinchwad,9.1,16.0,,,,,,,233.0,11.15,4.4,4.1,Credit Card
2024-11-20,16:32:58,PNQ8693233,Cancelled by Driver,CID5359640,Bike,Chinchwad,Akurdi,,,,,1.0,Customer cancelled trip,,,,,,,
2024-04-01,11:04:42,PNQ2190075,Completed,CID9593745,Auto,NIBM Road,Vishrantwadi,2.9,66.3,,,,,,,256.0,14.36,4.3,4.4,Cash
2024-02-06,03:12:20,PNQ1986192,Incomplete,CID2678886,Bike,Shivajinagar,Katraj,4.9,14.6,,,,,1.0,Route issue,195.0,13.17,,,
2024-07-15,10:17:11,PNQ4306896,Completed,CID7433840,Auto,Akurdi,Shivajinagar,4.2,10.1,,,,,,,346.0,15.52,3.6,4.7,UPI
2024-10-22,16:11:02,PNQ7876130,Completed,CID3392605,Auto,Akurdi,Kothrud,7.0,25.1,,,,,,,238.0,16.34,4.0,4.5,Ola Money
2024-11-20,21:15:30,PNQ8135215,Completed,CID8053808,Bike,Hadapsar,Chinchwad,7.1,47.0,,,,,,,199.0,20.43,4.2,5.0,UPI
2024-07-14,17:27:37,PNQ2853062,Completed,CID9894444,Auto,Viman Nagar,Pimpri,2.8,14.3,,,,,,,285.0,14.0,4.8,4.2,Ola Money
2024-12-05,21:27:38,PNQ9119302,Cancelled by Customer,CID7174780,Go Mini,Akurdi,Katraj,,,1.0,Wait time too long,,,,,,,,,
2024-03-29,18:36:22,PNQ7870336,Completed,CID3911182,Auto,NIBM Road,Hadapsar,0.9,13.1,,,,,,,117.0,3.38,3.5,3.9,UPI
2024-04-29,09:24:05,PNQ7048166,Cancelled by Customer,CID1414180,Auto,Pimpri,Hadapsar,,,1.0,Wrong vehicle type shown,,,,,,,,,
2024-10-18,09:53:04,PNQ9507707,Cancelled by Customer,CID6699859,Go Sedan,Viman Nagar,Deccan Gymkhana,,,1.0,Got another ride,,,,,,,,,
2024-11-16,19:50:48,PNQ9510308,Cancelled by Driver,CID8174193,Prime Sedan,Hadapsar,Deccan Gymkhana,,,,,1.0,Vehicle breakdown,,,,,,,
2024-04-08,16:01:53,PNQ2439020,No Driver Found,CID7939005,Go Mini,Balewadi,Wakad,,,,,,,,,,,,,
2024-11-14,18:50:50,PNQ9821855,Completed,CID1115720,Go Mini,Pune Station,Magarpatta,7.3,6.1,,,,,,,133.0,4.04,3.5,3.8,UPI
2024-06-05,07:41:40,PNQ9557633,Completed,CID6595160,Bike,Aundh,Undri,1.3,3.8,,,,,,,202.0,15.22,3.5,4.6,UPI
2024-03-17,10:24:27,PNQ5025625,Completed,CID4248028,Bike,Lohegaon,Undri,1.2,25.7,,,,,,,226.0,18.29,4.9,4.8,UPI
2024-12-10,08:47:12,PNQ8807795,Completed,CID3454195,Go Sedan,Shivajinagar,Viman Nagar,1.6,24.1,,,,,,,293.0,7.74,4.1,4.4,Cash
2024-05-18,12:12:51,PNQ7336655,Completed,CID2079308,Auto,Hadapsar,Balewadi,3.5,6.9,,,,,,,273.0,16.22,3.6,4.4,UPI
2024-06-02,17:34:38,PNQ1360521,Completed,CID8750156,Auto,Koregaon Park,Chinchwad,5.1,12.9,,,,,,,488.0,18.28,4.9,4.5,Credit Card
2024-04-27,21:16:13,PNQ8062439,Cancelled by Driver,CID5568932,Prime Sedan,NIBM Road,Kothrud,,,,,1.0,Traffic too heavy,,,,,,,
2024-08-29,11:47:33,PNQ2135762,Completed,CID7734359,Bike,Chinchwad,Kalyani Nagar,2.8,2.6,,,,,,,234.0,16.67,5.0,4.9,UPI
2024-07-14,12:39:16,PNQ8560977,Completed,CID7287061,Go Mini,Pimpri,Hinjewadi Phase 3,2.4,10.1,,,,,,,172.0,7.68,4.1,4.4,UPI
2024-01-20,14:49:51,PNQ2298075,No Driver Found,CID7613632,Auto,Undri,Dhanori,,,,,,,,,,,,,
2024-07-04,18:11:18,PNQ3218861,Cancelled by Driver,CID4466275,Go Mini,Airport Road,Wagholi,,,,,1.0,Customer not reachable,,,,,,,
2024-05-07,17:11:24,PNQ6962003,Completed,CID9906505,Bike,Vishrantwadi,Magarpatta,4.2,14.2,,,,,,,226.0,10.44,4.2,4.5,Ola Money
2024-11-13,21:35:21,PNQ6726190,Completed,CID3482646,Go Mini,Hinjewadi Phase 2,Katraj,2.5,17.0,,,,,,,347.0,21.9,4.6,3.9,Debit Card
2024-06-24,02:17:13,PNQ1928161,Cancelled by Customer,CID7241224,Auto,Vishrantwadi,Deccan Gymkhana,,,1.0,Driver was too far,,,,,,,,,
2024-06-23,19:01:36,PNQ8562252,Cancelled by Driver,CID7859932,Auto,Baner,Katraj,,,,,1.0,Personal issue,,,,,,,
2024-06-26,08:48:54,PNQ6774724,Completed,CID1772446,Auto,Hinjewadi Phase 3,Koregaon Park,10.7,35.0,,,,,,,451.0,18.66,4.3,4.4,Cash
2024-10-13,16:59:33,PNQ5456347,Completed,CID3641118,Bike,Aundh,Nigdi,7.6,3.3,,,,,,,204.0,14.19,4.0,4.4,Cash
2024-11-14,23:38:17,PNQ4283671,Cancelled by Customer,CID9822899,Prime Sedan,Akurdi,Deccan Gymkhana,,,1.0,Wrong vehicle type shown,,,,,,,,,
2024-09-02,19:55:00,PNQ2957879,Completed,CID8446401,Go Mini,NIBM Road,Pune Station,7.9,33.3,,,,,,,184.0,6.13,3.8,4.0,UPI
2024-05-07,15:51:57,PNQ9030630,Completed,CID7602626,Go Sedan,Shivajinagar,Dhanori,12.2,4.7,,,,,,,200.0,10.64,4.5,4.4,UPI
2024-11-05,19:27:18,PNQ9985978,Completed,CID2540091,Go Mini,Aundh,Pune Station,3.6,3.2,,,,,,,223.0,8.3,4.3,4.7,UPI
2024-06-16,08:38:06,PNQ3677087,Completed,CID8365170,Bike,Kothrud,Swargate,3.6,7.1,,,,,,,142.0,7.7,4.6,4.0,UPI
2024-08-28,12:02:16,PNQ8029838,Completed,CID7930811,Bike,Wakad,Akurdi,4.7,21.9,,,,,,,124.0,8.01,4.2,4.5,Ola Money
2024-08-22,07:35:33,PNQ5463397,No Driver Found,CID2571492,Go Sedan,Pimpri,Nigdi,,,,,,,,,,,,,
2024-04-13,00:48:37,PNQ1978121,Completed,CID4711788,Go Mini,Vishrantwadi,Airport Road,3.8,51.1,,,,,,,72.0,4.15,3.7,4.2,Ola Money
2024-10-28,10:08:35,PNQ4308825,Completed,CID9496418,Go Mini,Hinjewadi Phase 1,Viman Nagar,10.2,20.2,,,,,,,607.0,19.92,4.3,4.6,Cash
2024-09-17,21:13:59,PNQ5525107,Completed,CID2954313,Auto,Baner,Akurdi,6.7,3.9,,,,,,,158.0,8.7,3.9,4.8,UPI
2024-05-20,23:47:46,PNQ5583540,Cancelled by Driver,CID1360798,Go Mini,Kalyani Nagar,Swargate,,,,,1.0,Customer cancelled trip,,,,,,,
2024-11-08,16:42:24,PNQ6148578,Completed,CID3183976,Bike,Hadapsar,Kharadi,6.8,7.4,,,,,,,89.0,4.69,4.0,4.7,UPI
2024-09-21,22:27:28,PNQ4475004,Cancelled by Driver,CID1661412,Auto,Katraj,Wagholi,,,,,1.0,Traffic too heavy,,,,,,,
2024-10-28,15:37:16,PNQ5606751,Completed,CID9378883,Auto,NIBM Road,Koregaon Park,6.1,13.8,,,,,,,50.0,1.0,3.6,3.9,Cash
2024-08-21,02:44:06,PNQ2030579,Completed,CID6226102,Go Mini,Pune Station,Nigdi,3.8,7.4,,,,,,,334.0,16.78,4.8,4.6,UPI
2024-08-22,17:54:41,PNQ4071717,Completed,CID1546013,Auto,Lohegaon,Hadapsar,3.2,12.6,,,,,,,240.0,8.59,4.7,3.9,Cash
2024-01-12,19:55:54,PNQ9681706,Completed,CID3939474,Bike,Swargate,Airport Road,2.6,2.4,,,,,,,207.0,12.82,4.2,4.0,UPI
2024-08-09,15:05:54,PNQ9756612,Cancelled by Driver,CID9936092,Go Sedan,Vishrantwadi,Baner,,,,,1.0,Traffic too heavy,,,,,,,
2024-05-13,16:58:05,PNQ6618466,No Driver Found,CID4899660,Auto,Kalyani Nagar,Wakad,,,,,,,,,,,,,
2024-02-11,03:48:13,PNQ6247713,Completed,CID8039939,Go Mini,Deccan Gymkhana,Magarpatta,7.0,8.1,,,,,,,220.0,9.39,4.6,4.3,Cash
2024-09-25,09:45:59,PNQ2424447,Completed,CID6583700,Auto,Dhanori,Akurdi,3.2,12.1,,,,,,,380.0,15.57,4.1,4.9,UPI
2024-08-17,07:25:30,PNQ1947343,Cancelled by Driver,CID1300072,Go Mini,Koregaon Park,Aundh,,,,,1.0,Personal issue,,,,,,,
2024-07-02,12:46:20,PNQ9576867,Completed,CID1708631,Go Sedan,Kharadi,Nigdi,12.4,23.3,,,,,,,559.0,23.73,4.1,4.6,Cash
2024-01-01,16:04:34,PNQ8662287,Completed,CID5179638,Prime SUV,Shivajinagar,Baner,0.5,27.1,,,,,,,240.0,7.26,3.5,4.2,Ola Money
2024-09-15,12:01:43,PNQ8592370,Completed,CID2079233,Go Mini,Undri,Magarpatta,0.9,16.9,,,,,,,144.0,7.41,4.6,4.9,Cash
2024-02-19,11:42:18,PNQ2816240,Cancelled by Driver,CID1352974,Go Sedan,Akurdi,Chinchwad,,,,,1.0,Customer not reachable,,,,,,,
2024-05-13,15:46:43,PNQ9195875,Completed,CID9925486,Go Sedan,Undri,Lohegaon,5.8,5.2,,,,,,,282.0,16.12,4.7,4.5,Cash
2024-04-02,08:44:13,PNQ6264843,Cancelled by Customer,CID6302857,Bike,Wakad,Pune Station,,,1.0,Driver asked to cancel,,,,,,,,,
2024-07-07,16:40:27,PNQ8326795,Incomplete,CID8663192,Prime SUV,Katraj,Chinchwad,2.3,8.8,,,,,1.0,Customer dispute,957.0,22.65,,,
2024-10-21,14:01:56,PNQ7340256,Cancelled by Customer,CID3669853,Auto,Akurdi,Nigdi,,,1.0,Wrong vehicle type shown,,,,,,,,,
2024-05-22,10:58:01,PNQ5143953,Completed,CID6315788,Go Mini,Dhanori,Lohegaon,2.5,4.1,,,,,,,80.0,2.33,4.4,4.3,UPI
2024-11-26,10:26:26,PNQ6258772,Completed,CID9787486,Bike,Wakad,Chinchwad,6.2,4.5,,,,,,,124.0,6.96,4.5,5.0,UPI
2024-12-28,15:14:31,PNQ9218260,Cancelled by Customer,CID5547953,Go Mini,Kothrud,Dhanori,,,1.0,Wait time too long,,,,,,,,,
2024-06-24,10:08:52,PNQ1016769,Completed,CID3362267,Go Sedan,Hinjewadi Phase 1,Wakad,5.0,8.7,,,,,,,124.0,3.39,4.1,4.0,UPI
2024-12-30,18:16:57,PNQ4266086,Incomplete,CID4090997,Auto,Pimpri,Koregaon Park,2.8,11.1,,,,,1.0,Route issue,290.0,14.59,,,
2024-04-01,18:27:04,PNQ9515317,Completed,CID1316102,Auto,Hadapsar,Nigdi,4.0,0.2,,,,,,,498.0,26.0,4.7,4.5,UPI
2024-08-29,19:34:37,PNQ2149738,Completed,CID9596196,Auto,Hadapsar,Baner,1.6,27.9,,,,,,,335.0,13.28,4.6,5.0,UPI
2024-03-26,20:51:28,PNQ8115297,No Driver Found,CID7326723,Prime Sedan,Akurdi,Hadapsar,,,,,,,,,,,,,
2024-03-04,10:02:54,PNQ9720968,Cancelled by Driver,CID6965635,Auto,Koregaon Park,Kothrud,,,,,1.0,Customer cancelled trip,,,,,,,
2024-03-07,10:55:43,PNQ4387091,Cancelled by Driver,CID3115991,Go Sedan,Aundh,Balewadi,,,,,1.0,Customer not reachable,,,,,,,
2024-05-03,15:55:45,PNQ3709865,Cancelled by Driver,CID1890157,Bike,Undri,Lohegaon,,,,,1.0,Traffic too heavy,,,,,,,
2024-09-08,12:11:48,PNQ2023378,Cancelled by Customer,CID8618022,Go Sedan,Pimpri,Balewadi,,,1.0,Got another ride,,,,,,,,,
2024-07-11,19:19:32,PNQ1160061,Cancelled by Customer,CID9361251,Bike,Nigdi,Pimpri,,,1.0,Got another ride,,,,,,,,,
2024-02-06,16:48:48,PNQ8846515,Cancelled by Customer,CID5914526,Prime SUV,Chinchwad,Deccan Gymkhana,,,1.0,Change of plans,,,,,,,,,
2024-05-07,14:18:36,PNQ4420424,Completed,CID9774122,Go Mini,Wagholi,Airport Road,6.6,1.5,,,,,,,112.0,5.14,4.5,4.2,UPI
2024-05-05,18:26:55,PNQ7590409,Completed,CID7531812,Go Sedan,Hinjewadi Phase 3,Hinjewadi Phase 1,3.1,11.5,,,,,,,136.0,2.82,3.7,4.3,Credit Card
2024-10-13,19:42:24,PNQ6518634,Completed,CID1810191,Go Mini,Airport Road,Wakad,1.5,11.8,,,,,,,364.0,15.67,3.3,4.7,Cash
2024-04-10,10:22:14,PNQ5863146,No Driver Found,CID4015852,Go Mini,Airport Road,Aundh,,,,,,,,,,,,,
2024-01-10,17:05:01,PNQ4914713,Completed,CID6931116,Auto,Lohegaon,Katraj,1.7,26.0,,,,,,,378.0,19.25,3.6,4.4,UPI
2024-02-10,19:09:28,PNQ8464509,Completed,CID7824907,Go Sedan,Pimpri,Aundh,7.0,34.5,,,,,,,216.0,7.9,3.9,4.5,Ola Money
2024-10-08,15:38:21,PNQ1056059,Completed,CID4897030,Go Mini,Pune Station,Kalyani Nagar,6.4,18.1,,,,,,,81.0,3.1,3.4,4.0,UPI
2024-02-13,22:39:41,PNQ2770768,Completed,CID8970422,Auto,Katraj,Lohegaon,1.6,7.2,,,,,,,262.0,18.21,4.4,4.9,UPI
2024-04-16,00:18:41,PNQ3055631,Completed,CID9529482,Bike,Airport Road,Pimpri,6.0,8.8,,,,,,,167.0,14.78,3.8,4.4,Cash
2024-09-14,19:09:58,PNQ3217788,Completed,CID2556484,Prime Sedan,Lohegaon,Balewadi,6.8,3.5,,,,,,,562.0,15.38,4.0,4.2,Debit Card
2024-12-28,14:22:33,PNQ7604391,Completed,CID2507030,Prime SUV,Undri,Magarpatta,4.3,12.2,,,,,,,196.0,4.51,4.6,4.0,UPI
2024-07-11,18:03:57,PNQ3998467,Completed,CID7509768,Go Sedan,Deccan Gymkhana,Kalyani Nagar,2.1,13.1,,,,,,,224.0,7.25,4.2,4.5,UPI
2024-04-20,11:26:09,PNQ9808667,Completed,CID1890970,Go Mini,Shivajinagar,Baner,1.5,11.9,,,,,,,164.0,7.23,4.0,4.8,Cash
2024-01-27,21:47:27,PNQ8701180,Completed,CID8345554,Prime Sedan,Hinjewadi Phase 2,Magarpatta,1.0,7.3,,,,,,,581.0,23.5,3.7,4.4,UPI
2024-04-20,09:43:18,PNQ3288346,Completed,CID3497816,Go Sedan,Hinjewadi Phase 1,Koregaon Park,14.2,27.8,,,,,,,521.0,17.84,3.7,4.2,UPI
2024-04-18,16:16:25,PNQ3238377,Completed,CID8409915,Bike,Airport Road,Dhanori,3.5,15.2,,,,,,,50.0,3.91,4.5,4.2,Ola Money
2024-09-17,18:24:47,PNQ5398595,No Driver Found,CID5077182,Go Mini,Magarpatta,Deccan Gymkhana,,,,,,,,,,,,,
2024-05-05,09:34:04,PNQ8466847,Completed,CID3885165,Go Sedan,NIBM Road,Akurdi,10.2,10.7,,,,,,,710.0,24.36,4.8,4.4,Ola Money
2024-12-11,22:12:14,PNQ7836389,Cancelled by Driver,CID9396000,Auto,Chinchwad,Hinjewadi Phase 1,,,,,1.0,Personal issue,,,,,,,
2024-07-08,12:26:05,PNQ2511430,Completed,CID7221465,Go Sedan,Vishrantwadi,Nigdi,1.2,16.8,,,,,,,314.0,11.66,4.3,4.4,Credit Card
2024-09-01,17:47:57,PNQ4675835,No Driver Found,CID7251512,Go Sedan,Hadapsar,Chinchwad,,,,,,,,,,,,,
2024-01-25,13:14:53,PNQ6205863,Cancelled by Driver,CID9257875,Bike,Wakad,Shivajinagar,,,,,1.0,Vehicle breakdown,,,,,,,
2024-03-04,20:19:17,PNQ9974992,Completed,CID8745859,Go Mini,Kalyani Nagar,Hinjewadi Phase 2,4.6,31.4,,,,,,,478.0,19.04,3.9,4.0,UPI
2024-07-01,13:56:27,PNQ9295292,Cancelled by Customer,CID8980166,Go Sedan,Chinchwad,Deccan Gymkhana,,,1.0,Driver asked to cancel,,,,,,,,,
2024-03-29,17:56:08,PNQ8956695,Completed,CID5475103,Auto,Nigdi,Akurdi,2.0,7.7,,,,,,,50.0,2.21,3.8,4.5,Credit Card
2024-07-17,09:25:28,PNQ7401735,Completed,CID5268900,Prime SUV,Koregaon Park,Viman Nagar,4.5,28.4,,,,,,,202.0,3.52,4.3,4.4,UPI
2024-10-02,10:02:32,PNQ1731978,Completed,CID1011805,Go Mini,Kalyani Nagar,Pune Station,10.7,14.6,,,,,,,80.0,1.13,4.1,4.3,Cash
2024-11-10,20:35:58,PNQ2621641,Completed,CID9762186,Auto,Akurdi,Pimpri,6.4,41.0,,,,,,,92.0,2.18,3.3,5.0,Cash
2024-11-05,13:31:16,PNQ4721674,Cancelled by Driver,CID7053202,Prime Sedan,Pimpri,Kharadi,,,,,1.0,Vehicle breakdown,,,,,,,
2024-09-10,22:54:23,PNQ2708927,No Driver Found,CID3766132,Go Mini,Hinjewadi Phase 3,Balewadi,,,,,,,,,,,,,
2024-11-09,09:18:41,PNQ1373659,Cancelled by Customer,CID4023746,Auto,Akurdi,Hinjewadi Phase 3,,,1.0,Wrong vehicle type shown,,,,,,,,,
2024-05-02,21:53:32,PNQ9946220,Cancelled by Driver,CID9791452,Prime Sedan,Chinchwad,Wakad,,,,,1.0,Vehicle breakdown,,,,,,,
2024-12-30,10:37:22,PNQ8176197,Completed,CID7995771,Auto,Undri,NIBM Road,3.8,4.4,,,,,,,110.0,2.94,4.1,4.3,UPI
2024-04-07,13:29:50,PNQ3208436,Completed,CID2447302,Go Mini,Nigdi,Viman Nagar,4.5,31.5,,,,,,,257.0,16.76,5.0,3.9,UPI
